Date,Open,High,Low,Close,Adj Close,Volume
2010-04-23,75.040001,75.680000,74.550003,75.129997,62.554600,5198200
2010-04-26,74.580002,75.290001,74.139999,74.339996,61.896832,4023900
2010-04-27,74.650002,74.930000,72.230003,72.480003,60.348183,6048300
2010-04-28,72.949997,72.989998,71.339996,72.370003,60.256584,5699500
2010-04-29,73.000000,74.000000,72.669998,73.790001,61.438911,5202000
2010-04-30,73.800003,74.480003,72.260002,72.430000,60.306549,5600900
2010-05-03,72.620003,74.699997,72.459999,74.389999,61.938488,5407700
2010-05-04,73.309998,73.449997,72.230003,72.790001,60.606289,6229300
2010-05-05,71.900002,72.040001,70.440002,71.000000,59.458973,5509200
2010-05-06,70.660004,71.489998,62.000000,67.970001,56.921497,13769700
2010-05-07,68.290001,69.120003,65.800003,66.720001,55.874687,8926100
2010-05-10,69.959999,71.730003,69.800003,71.000000,59.458973,8841700
2010-05-11,70.309998,72.669998,70.139999,71.419998,59.810692,6550300
2010-05-12,72.040001,73.370003,72.040001,72.870003,61.025017,6330100
2010-05-13,72.660004,73.300003,71.559998,71.760002,60.095436,3952900
2010-05-14,71.080002,71.400002,68.980003,69.820000,58.470779,7952800
2010-05-17,70.360001,70.370003,67.620003,69.680000,58.353546,4813600
2010-05-18,69.889999,70.129997,67.300003,67.720001,56.712143,8881500
2010-05-19,66.849998,67.550003,65.290001,66.209999,55.447582,9974000
2010-05-20,65.000000,65.110001,62.799999,63.000000,52.759373,10899800
2010-05-21,61.990002,65.000000,61.389999,64.559998,54.065796,10882600
2010-05-24,63.660000,64.610001,63.060001,63.150002,52.885002,6160500
2010-05-25,61.000000,62.970001,60.610001,62.779999,52.575134,6903200
2010-05-26,63.599998,65.410004,63.000000,63.259998,52.977108,7386100
2010-05-27,64.860001,65.230003,63.910000,65.129997,54.543129,7443400
2010-05-28,65.150002,65.260002,63.509998,64.180000,53.747566,5775600
2010-06-01,64.269997,65.199997,62.860001,62.950001,52.717495,6318500
2010-06-02,63.389999,64.370003,62.060001,64.339996,53.881554,4587900
2010-06-03,64.839996,64.839996,63.509998,64.309998,53.856422,3775600
2010-06-04,63.250000,63.410000,60.930000,61.150002,51.210087,8228800
2010-06-07,61.689999,61.700001,60.070000,60.110001,50.339146,5918400
2010-06-08,60.330002,61.099998,59.840000,61.020000,51.101219,7191200
2010-06-09,61.480000,63.180000,61.169998,61.709999,51.679054,7726900
2010-06-10,62.810001,64.010002,62.299999,63.889999,53.504692,5682900
2010-06-11,63.160000,65.699997,63.150002,65.379997,54.752502,8461800
2010-06-14,66.220001,66.550003,64.709999,64.820000,54.283524,6000100
2010-06-15,65.669998,67.570000,65.470001,67.480003,56.511162,6400600
2010-06-16,66.930000,67.559998,66.599998,67.029999,56.134293,4451700
2010-06-17,67.480003,67.489998,65.879997,67.260002,56.326923,3637100
2010-06-18,67.379997,68.139999,67.160004,67.959999,56.913116,6213700
2010-06-21,68.949997,69.339996,67.570000,67.970001,56.921497,4109500
2010-06-22,67.970001,68.470001,66.150002,66.279999,55.506226,4188200
2010-06-23,66.419998,67.879997,65.650002,67.449997,56.486008,6098600
2010-06-24,67.169998,68.239998,67.139999,67.430000,56.469273,7768700
2010-06-25,67.309998,68.769997,66.669998,68.769997,57.591454,13325500
2010-06-28,68.430000,68.620003,67.260002,67.300003,56.360409,5517000
2010-06-29,66.110001,66.199997,62.560001,63.040001,52.792866,9210000
2010-06-30,63.049999,64.209999,62.580002,62.750000,52.549999,7102200
2010-07-01,62.480000,62.720001,61.310001,62.259998,52.139664,6465100
2010-07-02,62.320000,62.500000,61.169998,61.939999,51.871674,3561300
2010-07-06,62.709999,63.020000,60.650002,61.360001,51.385952,5444200
2010-07-07,61.480000,63.369999,61.029999,63.299999,53.010609,4785100
2010-07-08,64.089996,64.889999,63.549999,64.730003,54.208168,4489200
2010-07-09,65.199997,65.199997,64.010002,64.660004,54.149540,3145000
2010-07-12,64.550003,64.980003,64.010002,64.339996,53.881554,2299500
2010-07-13,65.150002,65.360001,64.180000,64.430000,53.956932,6208300
2010-07-14,64.290001,65.389999,64.050003,64.750000,54.224915,3822500
2010-07-15,65.650002,65.779999,63.360001,64.370003,53.906685,8068800
2010-07-16,63.959999,64.260002,61.680000,61.900002,51.838173,7016400
2010-07-19,62.720001,63.360001,62.040001,63.180000,52.910122,5031500
2010-07-20,62.259998,64.000000,61.830002,63.880001,53.496330,5068600
2010-07-21,64.400002,64.809998,62.669998,63.180000,52.910122,4459500
2010-07-22,64.019997,67.110001,64.019997,66.599998,55.774189,7572300
2010-07-23,66.489998,68.169998,66.360001,67.930000,56.888004,5023400
2010-07-26,68.150002,68.989998,68.000000,68.849998,57.658459,5836600
2010-07-27,69.250000,69.750000,68.400002,68.620003,57.465836,5686800
2010-07-28,67.620003,68.000000,66.900002,67.320000,56.377144,5540700
2010-07-29,67.849998,68.529999,66.690002,67.220001,56.293400,4458600
2010-07-30,66.610001,68.379997,66.470001,68.139999,57.063862,6022000
2010-08-02,69.010002,69.930000,68.500000,69.690002,58.361916,5430800
2010-08-03,69.309998,70.000000,68.930000,69.540001,58.236301,3773400
2010-08-04,69.419998,69.930000,69.160004,69.250000,58.345814,3860000
2010-08-05,68.730003,69.250000,68.330002,68.709999,57.890858,4312900
2010-08-06,68.029999,68.720001,67.360001,68.699997,57.882423,4498800
2010-08-09,69.169998,69.470001,68.449997,68.989998,58.126751,2904300
2010-08-10,68.290001,68.970001,67.540001,68.620003,57.815029,4126200
2010-08-11,67.180000,67.260002,64.919998,65.599998,55.270554,5230700
2010-08-12,64.650002,65.269997,64.440002,64.699997,54.512272,3847700
2010-08-13,64.589996,65.699997,64.540001,64.839996,54.630226,3665200
2010-08-16,64.269997,64.930000,63.650002,64.400002,54.259525,3033200
2010-08-17,65.160004,66.910004,64.650002,65.989998,55.599167,4303900
2010-08-18,66.050003,66.360001,64.989998,66.000000,55.607574,2812800
2010-08-19,65.739998,65.820000,64.150002,64.620003,54.444874,4200700
2010-08-20,64.199997,64.730003,63.590000,64.599998,54.428017,3865900
2010-08-23,65.089996,65.239998,63.209999,63.299999,53.332710,3887800
2010-08-24,62.549999,62.810001,60.529999,60.930000,51.335903,9981400
2010-08-25,60.490002,61.110001,59.480000,60.759998,51.192665,5143200
2010-08-26,61.360001,62.560001,61.070000,61.320000,51.664490,4883300
2010-08-27,61.130001,63.340000,60.570000,63.160000,53.214767,6851600
2010-08-30,63.000000,63.189999,62.099998,62.099998,52.321667,3279200
2010-08-31,62.000000,62.180000,60.799999,61.130001,51.504406,5309500
2010-09-01,61.790001,63.090000,61.660000,62.290001,52.481762,5688800
2010-09-02,62.340000,63.389999,62.200001,63.389999,53.408539,3465800
2010-09-03,64.470001,65.419998,64.089996,64.639999,54.461727,3471600
2010-09-07,64.250000,64.250000,63.290001,63.419998,53.433826,2529800
2010-09-08,63.599998,65.000000,63.580002,64.500000,54.343765,3747800
2010-09-09,65.510002,65.629997,62.950001,63.439999,53.450676,4190700
2010-09-10,63.380001,64.099998,62.959999,63.840000,53.787697,3210300
2010-09-13,64.730003,64.980003,63.919998,64.190002,54.082584,3119100
2010-09-14,64.019997,64.349998,62.430000,62.759998,52.877750,6025500
2010-09-15,62.490002,62.790001,61.889999,62.730000,52.852467,4928100
2010-09-16,62.389999,63.349998,62.200001,62.580002,52.726093,4676500
2010-09-17,63.259998,63.340000,62.000000,62.950001,53.037830,10702700
2010-09-20,62.990002,63.900002,62.529999,63.720001,53.686588,4169100
2010-09-21,63.799999,64.500000,63.389999,64.230003,54.116287,5361200
2010-09-22,64.379997,64.860001,63.630001,63.900002,53.838245,3635500
2010-09-23,63.310001,63.490002,62.560001,62.650002,52.785072,3656800
2010-09-24,63.520000,64.830002,63.330002,64.599998,54.428017,4626900
2010-09-27,64.610001,64.699997,63.799999,63.889999,53.829815,2762400
2010-09-28,63.849998,64.669998,62.939999,64.519997,54.360615,3561500
2010-09-29,64.709999,66.260002,64.440002,65.970001,55.582302,5874700
2010-09-30,67.089996,67.970001,66.050003,66.540001,56.062546,8214300
2010-10-01,67.540001,67.980003,66.669998,66.830002,56.306881,4483000
2010-10-04,66.570000,67.889999,65.860001,66.330002,55.885609,4073700
2010-10-05,67.019997,68.980003,67.019997,68.599998,57.798168,7517800
2010-10-06,68.610001,69.389999,68.410004,68.580002,57.781315,4718400
2010-10-07,68.970001,69.139999,67.800003,68.459999,57.680222,5501400
2010-10-08,68.470001,69.709999,68.150002,69.230003,58.328976,3335700
2010-10-11,69.510002,70.250000,69.230003,69.989998,58.969303,3469400
2010-10-12,70.160004,70.599998,68.910004,70.220001,59.163078,4381600
2010-10-13,70.730003,72.169998,70.660004,71.470001,60.216278,6038900
2010-10-14,71.730003,72.000000,70.849998,71.360001,60.123589,3841500
2010-10-15,71.849998,71.900002,70.050003,70.110001,59.070400,5641300
2010-10-18,70.190002,71.050003,70.029999,70.230003,59.171524,4818500
2010-10-19,69.570000,69.959999,68.349998,69.050003,58.177315,4493400
2010-10-20,70.000000,71.940002,69.570000,71.360001,60.123589,8067700
2010-10-21,71.610001,71.879997,70.570000,71.500000,60.241550,4622700
2010-10-22,71.379997,71.629997,70.610001,71.260002,60.039341,3062400
2010-10-25,71.680000,72.489998,71.470001,71.660004,60.376347,4802900
2010-10-26,71.099998,71.650002,70.730003,71.300003,60.073029,3544500
2010-10-27,70.870003,71.110001,69.709999,70.860001,59.702324,3808200
2010-10-28,71.300003,71.790001,70.349998,71.269997,60.047745,4119800
2010-10-29,71.150002,71.459999,70.360001,70.639999,59.516968,3192300
2010-11-01,70.709999,71.889999,69.910004,70.480003,59.382160,3321400
2010-11-02,70.849998,70.980003,68.800003,69.779999,58.792370,6339800
2010-11-03,69.660004,69.730003,68.040001,68.940002,58.436359,4670800
2010-11-04,70.000000,71.580002,69.779999,70.849998,60.055359,5758100
2010-11-05,70.849998,71.650002,70.500000,71.269997,60.411358,3625800
2010-11-08,70.059998,70.410004,69.750000,70.209999,59.512878,4171600
2010-11-09,70.269997,70.550003,68.830002,69.250000,58.699135,4587500
2010-11-10,67.690002,67.690002,66.790001,67.070000,56.851273,10494700
2010-11-11,66.550003,66.699997,65.040001,65.370003,55.410290,10033700
2010-11-12,65.010002,65.250000,63.009998,63.090000,53.477665,16721500
2010-11-15,63.349998,64.099998,62.619999,63.610001,53.918446,10964500
2010-11-16,63.349998,63.349998,61.840000,62.779999,53.214890,9615800
2010-11-17,62.669998,63.020000,62.169998,62.500000,52.977554,8173300
2010-11-18,63.349998,64.720001,62.720001,64.610001,54.766087,11578500
2010-11-19,64.529999,64.739998,63.389999,63.590000,53.901482,8824700
2010-11-22,63.020000,64.169998,62.799999,64.029999,54.274456,5908600
2010-11-23,63.430000,64.110001,63.099998,63.599998,53.909966,6567900
2010-11-24,64.379997,65.580002,64.019997,65.410004,55.444199,6205700
2010-11-26,65.089996,65.459999,64.669998,64.800003,54.927132,2279600
2010-11-29,64.330002,64.699997,63.439999,64.360001,54.554173,4385000
2010-11-30,63.730000,64.209999,63.470001,63.770000,54.054066,5814100
2010-12-01,64.660004,65.790001,64.519997,65.720001,55.706963,7515200
2010-12-02,65.620003,66.800003,65.550003,66.589996,56.444405,4760700
2010-12-03,66.580002,66.680000,65.949997,66.540001,56.402020,3355900
2010-12-06,66.410004,66.959999,65.970001,66.589996,56.444405,3455000
2010-12-07,67.040001,67.389999,66.010002,66.230003,56.139263,4732800
2010-12-08,66.190002,66.559998,64.919998,65.180000,55.249229,5230600
2010-12-09,65.610001,65.610001,64.400002,64.610001,54.766087,5188300
2010-12-10,64.629997,64.769997,63.959999,64.160004,54.384640,5501700
2010-12-13,64.230003,64.379997,63.630001,63.790001,54.071018,4819600
2010-12-14,63.849998,65.110001,63.680000,64.489998,54.664360,6304500
2010-12-15,64.290001,64.690002,64.089996,64.239998,54.452446,3434800
2010-12-16,64.330002,64.849998,63.709999,64.400002,54.588078,5169100
2010-12-17,64.889999,65.290001,64.349998,65.029999,55.122093,8884700
2010-12-20,64.739998,64.769997,62.820000,63.270000,53.630245,9711000
2010-12-21,63.610001,64.349998,63.279999,64.190002,54.410072,5092900
2010-12-22,64.449997,65.139999,64.010002,64.610001,54.766087,5256000
2010-12-23,64.559998,65.120003,64.330002,65.059998,55.147518,3328900
2010-12-27,64.730003,64.910004,64.330002,64.750000,54.884750,2548500
2010-12-28,64.809998,65.000000,64.330002,64.860001,54.977974,2635100
2010-12-29,65.000000,65.199997,64.620003,65.050003,55.139050,2504700
2010-12-30,65.110001,65.230003,64.730003,65.010002,55.105137,2342900
2010-12-31,64.900002,65.290001,64.620003,65.260002,55.317047,2137400
2011-01-03,66.150002,66.680000,66.000000,66.400002,56.283352,8072900
2011-01-04,66.790001,67.610001,66.510002,66.940002,56.741089,7979900
2011-01-05,66.550003,67.550003,66.489998,67.480003,57.198814,5890000
2011-01-06,67.459999,69.349998,67.459999,68.800003,58.317699,7507200
2011-01-07,69.160004,70.099998,68.800003,69.379997,58.809326,6797000
2011-01-10,69.419998,69.660004,68.349998,69.089996,58.563515,4397400
2011-01-11,69.470001,69.879997,68.669998,68.959999,58.453312,4443600
2011-01-12,69.599998,70.489998,69.510002,70.150002,59.462021,5935800
2011-01-13,70.290001,70.500000,69.620003,69.830002,59.190769,4040100
2011-01-14,69.550003,70.199997,69.389999,70.070000,59.394192,4551500
2011-01-18,70.860001,72.570000,70.230003,72.470001,61.428524,9630700
2011-01-19,72.680000,72.989998,71.180000,71.730003,60.801266,8590500
2011-01-20,71.349998,71.959999,70.360001,71.120003,60.284233,6909400
2011-01-21,71.910004,72.220001,71.339996,71.680000,60.758904,4441200
2011-01-24,71.519997,72.820000,71.510002,72.730003,61.648930,5497100
2011-01-25,72.489998,72.730003,71.309998,72.239998,61.233574,5186700
2011-01-26,69.989998,70.480003,69.110001,70.019997,59.351814,13111000
2011-01-27,70.010002,71.000000,70.000000,70.559998,59.809532,5743600
2011-01-28,70.800003,70.949997,69.000000,69.230003,58.682186,5376400
2011-01-31,69.260002,69.959999,69.120003,69.480003,58.894089,4559800
2011-02-01,70.000000,70.500000,69.599998,70.290001,59.580677,4780400
2011-02-02,69.830002,71.190002,69.800003,71.000000,60.182503,4249100
2011-02-03,71.000000,71.379997,70.620003,70.980003,60.165562,5092000
2011-02-04,70.900002,71.639999,70.680000,71.379997,60.504604,4079200
2011-02-07,71.430000,72.110001,71.150002,71.930000,60.970806,4153200
2011-02-08,72.169998,72.820000,72.019997,72.709999,61.631981,4083900
2011-02-09,72.389999,72.709999,72.000000,72.629997,61.921829,4565700
2011-02-10,72.430000,72.989998,71.849998,72.660004,61.947437,4917000
2011-02-11,72.239998,72.690002,71.930000,72.139999,61.504101,4076100
2011-02-14,72.699997,72.699997,71.599998,72.260002,61.606392,4091200
2011-02-15,71.919998,72.019997,71.089996,71.400002,60.873180,4387500
2011-02-16,71.709999,72.620003,71.459999,72.480003,61.793968,4456600
2011-02-17,72.419998,72.510002,71.940002,72.239998,61.589329,3046400
2011-02-18,72.129997,73.519997,72.129997,73.040001,62.271400,5358600
2011-02-22,72.349998,72.489998,70.379997,70.930000,60.472488,5560100
2011-02-23,70.940002,71.489998,70.000000,70.230003,59.875694,5551900
2011-02-24,70.349998,72.500000,70.089996,70.760002,60.327541,7015600
2011-02-25,73.940002,74.290001,72.059998,72.300003,61.640499,8127200
2011-02-28,72.470001,72.900002,71.699997,72.010002,61.393261,4098500
2011-03-01,71.930000,72.230003,69.989998,70.120003,59.781902,5186200
2011-03-02,70.110001,70.400002,68.599998,69.570000,59.312984,7069500
2011-03-03,70.129997,71.830002,70.129997,71.709999,61.137482,5457700
2011-03-04,71.800003,71.870003,70.279999,71.800003,61.214233,5702900
2011-03-07,71.599998,72.070000,69.910004,70.879997,60.429863,5132000
2011-03-08,71.480003,72.500000,71.180000,72.040001,61.418839,5656300
2011-03-09,72.010002,72.419998,71.330002,72.089996,61.461445,5379600
2011-03-10,71.309998,72.389999,70.510002,71.290001,60.779396,5505700
2011-03-11,70.290001,71.889999,70.260002,71.639999,61.077793,3855800
2011-03-14,71.169998,71.230003,69.900002,70.739998,60.310482,4378000
2011-03-15,68.339996,70.230003,68.339996,69.690002,59.415295,6247600
2011-03-16,69.230003,69.669998,67.339996,67.690002,57.710171,9623800
2011-03-17,68.580002,69.029999,67.849998,68.300003,58.230236,4408800
2011-03-18,69.209999,69.580002,68.669998,69.099998,58.912273,5061200
2011-03-21,70.290001,71.680000,70.040001,71.199997,60.702667,5297900
2011-03-22,71.180000,72.099998,70.720001,71.849998,61.256832,4725000
2011-03-23,71.620003,73.070000,71.139999,72.720001,61.998554,5332400
2011-03-24,73.239998,73.330002,72.330002,72.760002,62.032688,4360200
2011-03-25,72.940002,73.500000,72.330002,73.339996,62.527161,4696900
2011-03-28,73.500000,73.690002,73.110001,73.300003,62.493061,3857300
2011-03-29,73.070000,73.930000,73.029999,73.620003,62.765873,4782500
2011-03-30,73.930000,74.139999,73.349998,73.800003,62.919350,3875400
2011-03-31,73.809998,74.470001,73.470001,73.930000,63.030174,4199200
2011-04-01,74.290001,74.849998,73.940002,74.010002,63.098385,3867600
2011-04-04,73.379997,74.110001,73.370003,73.949997,63.047230,3697100
2011-04-05,73.510002,74.449997,72.709999,73.230003,62.433372,5217600
2011-04-06,73.330002,73.930000,72.800003,73.720001,62.851135,4803600
2011-04-07,73.739998,74.580002,73.680000,74.290001,63.337105,4373400
2011-04-08,74.660004,74.849998,73.040001,73.470001,62.637993,3099500
2011-04-11,73.650002,74.279999,73.500000,73.760002,62.885250,2694600
2011-04-12,73.220001,73.580002,72.959999,73.080002,62.305485,3441100
2011-04-13,73.330002,73.709999,71.550003,72.129997,61.495544,5078400
2011-04-14,71.830002,72.470001,70.879997,72.300003,61.640499,4091600
2011-04-15,72.449997,72.980003,72.019997,72.599998,61.896263,4176600
2011-04-18,72.720001,73.279999,71.750000,72.790001,62.058258,6225500
2011-04-19,72.970001,73.629997,72.639999,73.150002,62.365158,4352000
2011-04-20,74.209999,75.320000,74.150002,75.070000,64.002098,6356300
2011-04-21,75.430000,75.739998,75.080002,75.440002,64.317558,3157100
2011-04-25,75.510002,75.559998,74.680000,74.900002,63.857162,2524200
2011-04-26,75.309998,75.849998,75.010002,75.550003,64.411331,5100900
2011-04-27,76.029999,77.309998,75.050003,76.120003,64.897293,7462400
2011-04-28,76.029999,78.860001,76.019997,78.550003,66.969040,7359700
2011-04-29,78.849998,80.339996,78.849998,79.779999,68.017670,8050400
2011-05-02,80.349998,80.650002,79.160004,79.529999,67.804535,5633300
2011-05-03,79.239998,80.209999,79.010002,79.510002,67.787514,4728000
2011-05-04,79.699997,80.000000,78.760002,78.839996,67.216255,5735200
2011-05-05,78.519997,79.739998,78.089996,78.449997,66.883766,4718900
2011-05-06,79.139999,80.040001,78.970001,79.309998,67.616959,4565800
2011-05-09,79.309998,80.150002,79.150002,79.639999,67.898323,3137600
2011-05-10,79.760002,80.419998,79.760002,79.949997,68.162621,3852400
2011-05-11,79.639999,79.800003,78.730003,79.080002,67.776939,3853700
2011-05-12,79.040001,79.750000,78.480003,79.410004,68.059784,3700000
2011-05-13,79.610001,80.089996,78.559998,79.029999,67.734093,3808500
2011-05-16,78.660004,78.809998,77.650002,77.769997,66.654175,3800400
2011-05-17,77.610001,77.730003,75.830002,76.680000,65.719978,5191100
2011-05-18,76.779999,77.489998,76.599998,77.139999,66.114235,3634200
2011-05-19,77.410004,78.449997,77.250000,78.019997,66.868423,3340900
2011-05-20,77.889999,77.989998,77.260002,77.519997,66.439903,4000400
2011-05-23,76.550003,76.760002,75.769997,76.279999,65.377159,3587300
2011-05-24,76.459999,76.709999,75.239998,75.570000,64.768623,3783700
2011-05-25,75.260002,76.779999,75.129997,76.320000,65.411430,4134000
2011-05-26,76.540001,76.919998,75.940002,76.660004,65.702850,4377000
2011-05-27,77.029999,77.500000,76.620003,76.989998,65.985680,3202700
2011-05-31,77.800003,78.349998,77.410004,78.029999,66.877014,4706400
2011-06-01,77.949997,78.099998,75.260002,75.349998,64.580078,5259100
2011-06-02,75.440002,76.339996,75.300003,75.690002,64.871498,3606200
2011-06-03,74.709999,75.050003,74.089996,74.839996,64.142982,4239300
2011-06-06,74.760002,75.269997,74.419998,74.580002,63.920139,3310200
2011-06-07,74.790001,75.099998,74.160004,74.180000,63.577312,3387500
2011-06-08,74.129997,74.400002,73.650002,73.849998,63.294483,3772100
2011-06-09,73.830002,74.550003,73.430000,74.180000,63.577312,2960800
2011-06-10,73.809998,74.000000,72.610001,72.690002,62.300274,5139600
2011-06-13,73.059998,73.410004,72.690002,72.940002,62.514526,4087300
2011-06-14,73.339996,75.019997,73.190002,74.639999,63.971550,4775700
2011-06-15,74.070000,75.510002,73.570000,73.849998,63.294483,6531900
2011-06-16,73.739998,74.580002,73.449997,74.010002,63.431614,4446500
2011-06-17,74.620003,74.930000,73.760002,74.160004,63.560165,5536100
2011-06-20,73.959999,74.800003,73.510002,74.519997,63.868702,3809600
2011-06-21,75.019997,75.019997,73.779999,73.980003,63.405914,5493900
2011-06-22,73.589996,73.660004,72.059998,72.120003,61.811756,7232200
2011-06-23,71.169998,71.629997,70.290001,71.250000,61.066097,8038400
2011-06-24,71.370003,71.570000,70.730003,71.260002,61.074677,6088500
2011-06-27,71.440002,71.940002,71.330002,71.620003,61.383209,4028200
2011-06-28,71.820000,72.239998,71.400002,72.089996,61.786030,3837900
2011-06-29,72.220001,72.959999,71.860001,72.720001,62.326000,3913800
2011-06-30,73.000000,74.099998,72.900002,73.930000,63.363041,4245300
2011-07-01,73.809998,74.730003,73.800003,74.269997,63.654430,3647800
2011-07-05,74.169998,74.730003,73.849998,74.150002,63.551594,3130300
2011-07-06,74.129997,75.160004,74.010002,74.739998,64.057259,3757800
2011-07-07,75.330002,76.199997,74.849998,75.989998,65.128609,4976900
2011-07-08,75.580002,75.580002,74.570000,75.070000,64.340080,4051200
2011-07-11,74.169998,74.730003,73.000000,73.349998,62.865917,4379000
2011-07-12,73.620003,73.860001,71.790001,71.930000,61.648911,5773000
2011-07-13,72.559998,73.250000,71.860001,72.169998,61.854599,4707700
2011-07-14,71.940002,72.320000,71.000000,71.190002,61.014687,5691200
2011-07-15,71.699997,71.709999,70.849998,71.279999,61.091812,4058500
